System Code,System Name,Reading Status^ Number Tested,Reading Status^ % Below Grade Level (Lexile < 970L),Reading Status^ % Grade Level  or Above (Lexile ≥ 970L),English Language Arts Number Tested,English Language Arts Mean Scale Score,English Language Arts Standard Deviation,English Language Arts % Beginning Learner,English Language Arts % Developing Learner,English Language Arts % Proficient Learner,English Language Arts % Distinguished Learner,English Language Arts % Developing Learner & Above,English Language Arts % Proficient Learner & Above,SGP English Language Arts Number Received SGP,SGP English Language Arts SGP Median,SGP English Language Arts % SGP Low Growth,SGP English Language Arts % SGP Typical Growth,SGP English Language Arts % SGP High Growth,Mathematics Number Tested,Mathematics Mean Scale Score,Mathematics Standard Deviation,Mathematics % Beginning Learner,Mathematics % Developing Learner,Mathematics % Proficient Learner,Mathematics % Distinguished Learner,Mathematics % Developing Learner & Above,Mathematics % Proficient Learner & Above,SGP Mathematics Number Received SGP,SGP Mathematics SGP Median,SGP Mathematics % SGP Low Growth,SGP Mathematics % SGP Low Growth.1,SGP Mathematics % SGP Low Growth.2,RESA RESAName_RPT
615,BRYAN COUNTY,734.0,17.57493188010899,82.42506811989101,734.0,528.7261580381471,56.16002226348629,17.302452316076295,27.929155313351497,41.55313351498638,13.215258855585832,82.6975476839237,54.76839237057221,665.0,48,36.69172932330827,30.225563909774436,33.08270676691729,,,,,,,,,,,,,,,FIRST DISTRICT
616,BULLOCH COUNTY,783.0,33.971902937420175,66.02809706257982,783.0,500.55300127713923,55.21311362504955,34.22733077905492,31.673052362707534,28.480204342273307,5.61941251596424,65.77266922094508,34.099616858237546,734.0,56,30.653950953678475,30.108991825613078,39.237057220708444,,,,,,,,,,,,,,,FIRST DISTRICT
617,BURKE COUNTY,273.0,42.124542124542124,57.875457875457876,273.0,487.2307692307692,56.65304822605018,43.956043956043956,31.501831501831504,21.611721611721613,2.93040293040293,56.043956043956044,24.542124542124544,268.0,51,33.208955223880594,30.223880597014926,36.56716417910448,,,,,,,,,,,,,,,CENTRAL SAVANNAH RIV
618,BUTTS COUNTY,221.0,38.914027149321264,61.085972850678736,221.0,494.0995475113122,50.70143488890946,38.46153846153846,35.294117647058826,23.076923076923077,3.167420814479638,61.53846153846154,26.244343891402714,212.0,42,41.509433962264154,33.490566037735846,25,,,,,,,,,,,,,,,GRIFFIN
619,CALHOUN COUNTY,26.0,76.92307692307692,23.076923076923077,26.0,454.6923076923077,34.6164922899698,76.92307692307692,19.23076923076923,3.8461538461538463,0,23.076923076923077,3.8461538461538463,26.0,49,30.76923076923077,50,19.23076923076923,,,,,,,,,,,,,,,SOUTHWEST GEORGIA
620,CAMDEN COUNTY,637.0,24.175824175824175,75.82417582417582,637.0,519.1679748822606,55.58950834634221,21.82103610675039,32.967032967032964,35.32182103610675,9.89010989010989,78.1789638932496,45.21193092621664,582.0,39,45.876288659793815,31.27147766323024,22.852233676975946,,,,,,,,,,,,,,,OKEFENOKEE
621,CANDLER COUNTY,180.0,39.44444444444444,60.55555555555556,180.0,493.3333333333333,53.96791929330944,35,35.55555555555556,25.555555555555557,3.888888888888889,65,29.444444444444443,177.0,62,28.24858757062147,26.55367231638418,45.19774011299435,,,,,,,,,,,,,,,FIRST DISTRICT
622,CARROLL COUNTY,1215.0,30.123456790123456,69.87654320987654,1215.0,507.7012345679012,54.86150413574495,28.395061728395063,32.181069958847736,33.08641975308642,6.337448559670782,71.60493827160494,39.4238683127572,1150.0,43,39.47826086956522,32.34782608695652,28.17391304347826,,,,,,,,,,,,,,,WEST GEORGIA
623,CATOOSA COUNTY,711.0,28.973277074542896,71.02672292545711,711.0,513.1322081575246,58.56422467580125,26.019690576652604,30.661040787623065,33.614627285513365,9.70464135021097,73.98030942334739,43.319268635724335,662.0,59,25.377643504531722,31.419939577039276,43.202416918429,,,,,,,,,,,,,,,NORTHWEST GEORGIA
624,CHARLTON COUNTY,126.0,33.333333333333336,66.66666666666667,126.0,508,54.35527573290378,27.77777777777778,38.888888888888886,24.603174603174605,8.73015873015873,72.22222222222223,33.333333333333336,115.0,50,39.130434782608695,30.434782608695652,30.434782608695652,,,,,,,,,,,,,,,OKEFENOKEE
625,SAVANNAH-CHATHAM COUNTY,2483.0,40.23358840112767,59.76641159887233,2483.0,488.8574305275876,60.779444108273125,42.56947241240435,28.312525171163916,24.204591220298028,4.913411196133709,57.43052758759565,29.118002416431736,2186.0,59,27.17291857273559,28.911253430924063,43.91582799634035,,,,,,,,,,,,,,,FIRST DISTRICT
626,CHATTAHOOCHEE COUNTY,77.0,23.376623376623378,76.62337662337663,77.0,516.3246753246754,56.2296610149281,28.571428571428573,27.272727272727273,36.36363636363637,7.792207792207792,71.42857142857143,44.15584415584416,60.0,57,31.666666666666668,26.666666666666668,41.666666666666664,,,,,,,,,,,,,,,CHATTAHOOCHEE-FLINT
627,CHATTOOGA COUNTY,184.0,45.108695652173914,54.891304347826086,184.0,479.8423913043478,49.57989794855586,45.108695652173914,36.95652173913044,15.217391304347826,2.717391304347826,54.891304347826086,17.934782608695652,175.0,40,41.714285714285715,35.42857142857143,22.857142857142858,,,,,,,,,,,,,,,NORTHWEST GEORGIA
628,CHEROKEE COUNTY,3088.0,23.769430051813472,76.23056994818653,3088.0,521.3196243523316,60.003238036921914,21.664507772020727,28.303108808290155,37.88860103626943,12.143782383419689,78.33549222797927,50.03238341968912,2936.0,55,30.381471389645778,30.381471389645778,39.237057220708444,,,,,,,,,,,,,,,NORTH GEORGIA
629,CLARKE COUNTY,869.0,46.37514384349827,53.62485615650173,869.0,489.72382048331417,65.3924673725784,47.7560414269275,23.130034522439587,21.173762945914845,7.940161104718067,52.2439585730725,29.11392405063291,792.0,54,32.07070707070707,29.292929292929294,38.63636363636363,,,,,,,,,,,,,,,NORTHEAST GEORGIA
630,CLAY COUNTY,18.0,38.888888888888886,61.111111111111114,18.0,486.3888888888889,40.39385347664679,38.888888888888886,38.888888888888886,22.22222222222222,0,61.111111111111114,22.22222222222222,17.0,58,35.294117647058826,23.529411764705884,41.1764705882353,,,,,,,,,,,,,,,CHATTAHOOCHEE-FLINT
631,CLAYTON COUNTY,3743.0,44.99064921186214,55.00935078813786,3743.0,486.9190488912637,55.712134422557966,44.536468073737645,31.3117819930537,20.304568527918782,3.8471814052898745,55.463531926262355,24.151749933208656,3482.0,54,30.815623205054568,30.241240666283744,38.94313612866169,,,,,,,,,,,,,,,METRO
632,CLINCH COUNTY,100.0,38,62,100.0,501.86,49.11685098319162,29,36,31,4,71,35,96.0,52,33.333333333333336,32.291666666666664,34.375,,,,,,,,,,,,,,,OKEFENOKEE
633,COBB COUNTY,7876.0,26.993397663788727,73.00660233621127,7876.0,517.9926358557643,63.6030583001128,25.507872016251905,27.590147282884715,34.73844591163027,12.163534789233113,74.49212798374809,46.90198070086338,7304.0,45,39.96440306681271,28.97042716319825,31.065169769989048,,,,,,,,,,,,,,,METRO
634,COFFEE COUNTY,530.0,45.84905660377358,54.15094339622642,530.0,490.0509433962264,55.36928141352478,42.075471698113205,30.37735849056604,23.0188679245283,4.528301886792453,57.924528301886795,27.547169811320753,512.0,42,41.6015625,32.2265625,26.171875,,,,,,,,,,,,,,,OKEFENOKEE
635,COLQUITT COUNTY,681.0,43.75917767988253,56.24082232011747,681.0,486.8898678414097,57.531100797334794,45.37444933920705,27.312775330396477,23.93538913362702,3.3773861967694567,54.62555066079295,27.312775330396477,648.0,49,38.117283950617285,27.469135802469136,34.41358024691358,,,,,,,,,,,,,,,COASTAL PLAINS
636,COLUMBIA COUNTY,2236.0,18.559928443649373,81.44007155635063,2236.0,528.9955277280859,58.34729761374155,17.57602862254025,26.788908765652952,42.665474060822895,12.9695885509839,82.42397137745975,55.635062611806795,2084.0,48,35.46065259117083,31.71785028790787,32.82149712092131,,,,,,,,,,,,,,,CENTRAL SAVANNAH RIV
637,COOK COUNTY,238.0,36.134453781512605,63.865546218487395,238.0,498.1848739495798,48.56670846455507,33.19327731092437,38.65546218487395,24.369747899159663,3.7815126050420167,66.80672268907563,28.15126050420168,227.0,52,28.19383259911894,35.68281938325991,36.12334801762115,,,,,,,,,,,,,,,COASTAL PLAINS
638,COWETA COUNTY,1650.0,29.333333333333332,70.66666666666667,1650.0,513.4054545454545,57.9926060766091,25.818181818181817,32.84848484848485,32.121212121212125,9.212121212121213,74.18181818181819,41.333333333333336,1562.0,45,39.052496798975675,30.53777208706786,30.409731113956465,,,,,,,,,,,,,,,WEST GEORGIA
639,CRAWFORD COUNTY,123.0,37.39837398373984,62.60162601626016,123.0,493.2845528455285,48.24213523351322,39.02439024390244,38.21138211382114,21.13821138211382,1.6260162601626016,60.97560975609756,22.764227642276424,117.0,47,35.8974358974359,32.47863247863248,31.623931623931625,,,,,,,,,,,,,,,MIDDLE GEORGIA
640,CRISP COUNTY,258.0,50.3875968992248,49.6124031007752,258.0,476.6666666666667,53.7060501099982,50,29.844961240310077,18.6046511627907,1.550387596899225,50,20.155038759689923,250.0,48,31.2,33.6,35.2,,,,,,,,,,,,,,,CHATTAHOOCHEE-FLINT
641,DADE COUNTY,146.0,34.24657534246575,65.75342465753425,146.0,510.24657534246575,50.50538539312493,30.82191780821918,28.08219178082192,33.56164383561644,7.534246575342466,69.17808219178082,41.0958904109589,128.0,42,38.28125,39.0625,22.65625,,,,,,,,,,,,,,,NORTHWEST GEORGIA
642,DAWSON COUNTY,285.0,30.87719298245614,69.12280701754386,285.0,509.0877192982456,56.43270974297631,27.719298245614034,34.3859649122807,29.82456140350877,8.070175438596491,72.28070175438596,37.89473684210526,270.0,42,41.111111111111114,33.7037037037037,25.185185185185187,,,,,,,,,,,,,,,PIONEER
643,DECATUR COUNTY,292.0,37.32876712328767,62.67123287671233,292.0,495.31849315068496,48.7134612434044,34.24657534246575,37.32876712328767,27.054794520547944,1.36986301369863,65.75342465753425,28.424657534246574,276.0,48.5,34.05797101449275,30.797101449275363,35.14492753623188,,,,,,,,,,,,,,,SOUTHWEST GEORGIA
644,DEKALB COUNTY,6710.0,40.38748137108793,59.61251862891207,6710.0,492.4135618479881,65.27831351386293,40.89418777943368,27.168405365126677,25.126676602086437,6.810730253353205,59.10581222056632,31.937406855439644,5914.0,53,32.11024687182956,29.945891105850524,37.94386202231992,,,,,,,,,,,,,,,METRO
645,DODGE COUNTY,202.0,42.07920792079208,57.92079207920792,202.0,486.5495049504951,51.94170119602159,39.10891089108911,35.64356435643565,22.277227722772277,2.9702970297029703,60.89108910891089,25.247524752475247,195.0,42,43.58974358974359,32.82051282051282,23.58974358974359,,,,,,,,,,,,,,,HEART OF GEORGIA
646,DOOLY COUNTY,77.0,53.246753246753244,46.753246753246756,77.0,478.54545454545456,50.98723923290318,48.05194805194805,33.76623376623377,15.584415584415584,2.5974025974025974,51.94805194805195,18.181818181818183,74.0,51,32.432432432432435,31.08108108108108,36.486486486486484,,,,,,,,,,,,,,,CHATTAHOOCHEE-FLINT
647,DOUGHERTY COUNTY,968.0,43.59504132231405,56.40495867768595,968.0,486.4070247933884,56.28463665056975,43.90495867768595,30.06198347107438,23.140495867768596,2.8925619834710745,56.09504132231405,26.03305785123967,909.0,52,29.812981298129813,33.55335533553355,36.633663366336634,,,,,,,,,,,,,,,SOUTHWEST GEORGIA
648,DOUGLAS COUNTY,1997.0,36.85528292438658,63.14471707561342,1997.0,501.79719579369055,57.01208809125724,33.50025037556335,31.797696544817224,28.392588883324986,6.309464196294441,66.49974962443666,34.70205307961943,1863.0,47,38.00322061191626,30.649490069779926,31.34728931830381,,,,,,,,,,,,,,,METRO
649,EARLY COUNTY,112.0,50.892857142857146,49.107142857142854,112.0,477.70535714285717,51.51360152633129,49.107142857142854,33.035714285714285,16.071428571428573,1.7857142857142858,50.892857142857146,17.857142857142858,109.0,47,38.53211009174312,35.77981651376147,25.68807339449541,,,,,,,,,,,,,,,SOUTHWEST GEORGIA
650,ECHOLS COUNTY,68.0,25,75,68.0,504.75,54.03408957150008,25,36.76470588235294,35.294117647058826,2.9411764705882355,75,38.23529411764706,60.0,51,36.666666666666664,30,33.333333333333336,,,,,,,,,,,,,,,COASTAL PLAINS
651,EFFINGHAM COUNTY,1018.0,19.44990176817289,80.5500982318271,1018.0,518.5933202357564,53.44190308628964,21.807465618860512,31.041257367387033,38.80157170923379,8.349705304518665,78.1925343811395,47.151277013752456,947.0,45,38.43717001055966,33.89651531151003,27.666314677930306,,,,,,,,,,,,,,,FIRST DISTRICT
652,ELBERT COUNTY,204.0,47.05882352941177,52.94117647058823,204.0,492.078431372549,56.491105934864066,41.1764705882353,31.862745098039216,19.607843137254903,7.352941176470588,58.8235294117647,26.96078431372549,196.0,55,30.612244897959183,30.102040816326532,39.285714285714285,,,,,,,,,,,,,,,NORTHEAST GEORGIA
653,EMANUEL COUNTY,285.0,47.36842105263158,52.63157894736842,285.0,483.4035087719298,53.26285457789524,45.26315789473684,34.73684210526316,16.842105263157894,3.1578947368421053,54.73684210526316,20,262.0,38,45.038167938931295,34.35114503816794,20.610687022900763,,,,,,,,,,,,,,,CENTRAL SAVANNAH RIV
654,EVANS COUNTY,121.0,56.19834710743802,43.80165289256198,121.0,468.2396694214876,49.10703018125959,60.33057851239669,24.793388429752067,13.223140495867769,1.6528925619834711,39.66942148760331,14.87603305785124,112.0,65.5,24.107142857142858,25.892857142857142,50,,,,,,,,,,,,,,,FIRST DISTRICT
655,FANNIN COUNTY,218.0,38.53211009174312,61.46788990825688,218.0,504.70642201834863,56.86872307021447,33.48623853211009,25.229357798165136,35.77981651376147,5.504587155963303,66.5137614678899,41.28440366972477,204.0,47.5,33.8235294117647,39.21568627450981,26.96078431372549,,,,,,,,,,,,,,,PIONEER
656,FAYETTE COUNTY,1484.0,13.409703504043126,86.59029649595688,1484.0,546.4582210242587,58.01625327238054,11.253369272237197,21.765498652291104,46.3611859838275,20.619946091644206,88.7466307277628,66.98113207547169,1394.0,60,26.18364418938307,29.196556671449066,44.61979913916786,,,,,,,,,,,,,,,GRIFFIN
657,FLOYD COUNTY,636.0,27.358490566037737,72.64150943396227,636.0,512.6022012578617,55.040863229677804,24.371069182389938,34.119496855345915,32.704402515723274,8.80503144654088,75.62893081761007,41.509433962264154,613.0,53,31.810766721044047,33.278955954323,34.91027732463295,,,,,,,,,,,,,,,NORTHWEST GEORGIA
658,FORSYTH COUNTY,4344.0,15.930018416206261,84.06998158379373,4344.0,541.0948434622468,61.43331173004232,14.088397790055248,24.21731123388582,41.29834254143646,20.39594843462247,85.91160220994475,61.69429097605893,4099.0,47,37.08221517443279,30.446450353744815,32.471334471822395,,,,,,,,,,,,,,,METRO
659,FRANKLIN COUNTY,256.0,43.75,56.25,256.0,495.1796875,51.87933716808648,37.5,30.859375,27.34375,4.296875,62.5,31.640625,246.0,43.5,42.27642276422764,25.609756097560975,32.113821138211385,,,,,,,,,,,,,,,PIONEER
660,FULTON COUNTY,6335.0,22.794001578531965,77.20599842146804,6335.0,525.5456985003947,65.52152455511052,22.857142857142858,24.546172059984215,37.063930544593525,15.5327545382794,77.14285714285714,52.59668508287293,5826.0,52,32.646755921730175,31.75420528664607,35.599038791623755,,,,,,,,,,,,,,,METRO
661,GILMER COUNTY,307.0,27.035830618892508,72.9641693811075,307.0,508.8371335504886,54.31979431571624,26.384364820846905,33.876221498371336,34.20195439739414,5.537459283387622,73.61563517915309,39.73941368078176,290.0,55.5,26.551724137931036,35.172413793103445,38.275862068965516,,,,,,,,,,,,,,,NORTH GEORGIA
662,GLASCOCK COUNTY,37.0,40.54054054054054,59.45945945945946,37.0,493.97297297297297,49.736241250155736,32.432432432432435,40.54054054054054,24.324324324324323,2.7027027027027026,67.56756756756756,27.027027027027028,34.0,49.5,35.294117647058826,35.294117647058826,29.41176470588235,,,,,,,,,,,,,,,CENTRAL SAVANNAH RIV
663,GLYNN COUNTY,956.0,32.63598326359833,67.36401673640168,956.0,506.9194560669456,60.40306845398427,28.97489539748954,30.230125523012553,32.63598326359833,8.158995815899582,71.02510460251047,40.79497907949791,875.0,51,30.742857142857144,32.57142857142857,36.68571428571428,,,,,,,,,,,,,,,FIRST DISTRICT
664,GORDON COUNTY,430.0,29.069767441860463,70.93023255813954,430.0,515.3023255813954,56.56633166494841,25.348837209302324,32.7906976744186,32.7906976744186,9.069767441860465,74.65116279069767,41.86046511627907,410.0,53.5,34.146341463414636,25.365853658536587,40.48780487804878,,,,,,,,,,,,,,,NORTHWEST GEORGIA
665,GRADY COUNTY,317.0,39.43217665615142,60.56782334384858,317.0,493.2334384858044,53.76886556033828,35.33123028391167,35.01577287066246,25.86750788643533,3.7854889589905363,64.66876971608833,29.652996845425868,301.0,52,32.55813953488372,35.21594684385382,32.22591362126246,,,,,,,,,,,,,,,SOUTHWEST GEORGIA
666,GREENE COUNTY,166.0,29.518072289156628,70.48192771084338,166.0,514.9036144578313,56.53748865328345,28.313253012048193,24.698795180722893,37.34939759036145,9.63855421686747,71.6867469879518,46.98795180722892,163.0,48,30.67484662576687,39.263803680981596,30.061349693251532,,,,,,,,,,,,,,,NORTHEAST GEORGIA
667,GWINNETT COUNTY,13906.0,24.723141090176902,75.2768589098231,13906.0,518.6404429742557,65.53834280170021,26.00316410182655,25.11146267798073,36.02042283906228,12.864950381130447,73.99683589817344,48.885373220192726,12827.0,55,29.531457082716145,30.981523349185313,39.48701956809854,,,,,,,,,,,,,,,METRO
668,HABERSHAM COUNTY,526.0,26.99619771863118,73.00380228136882,526.0,515.9961977186312,55.8756781980008,24.524714828897338,28.326996197718632,39.35361216730038,7.79467680608365,75.47528517110266,47.148288973384034,495.0,57,28.88888888888889,32.323232323232325,38.78787878787879,,,,,,,,,,,,,,,PIONEER
669,HALL COUNTY,1978.0,35.79373104145601,64.20626895854399,1978.0,501.0540950455005,56.59792259079292,33.46814964610718,32.20424671385238,28.46309403437816,5.864509605662285,66.53185035389282,34.327603640040444,1869.0,52,32.316746923488495,31.086142322097377,36.597110754414125,,,,,,,,,,,,,,,PIONEER
670,HANCOCK COUNTY,46.0,52.17391304347826,47.82608695652174,46.0,470.17391304347825,48.80951835580437,47.82608695652174,43.47826086956522,8.695652173913043,0,52.17391304347826,8.695652173913043,45.0,46,33.333333333333336,33.333333333333336,33.333333333333336,,,,,,,,,,,,,,,OCONEE
671,HARALSON COUNTY,231.0,35.93073593073593,64.06926406926407,231.0,502.1515151515151,51.76425226844991,32.03463203463203,31.16883116883117,33.333333333333336,3.463203463203463,67.96536796536796,36.7965367965368,217.0,43,40.09216589861751,32.71889400921659,27.1889400921659,,,,,,,,,,,,,,,NORTHWEST GEORGIA
672,HARRIS COUNTY,429.0,16.317016317016318,83.68298368298369,429.0,531.9044289044289,52.33923051051129,11.888111888111888,29.13752913752914,49.184149184149184,9.79020979020979,88.1118881118881,58.97435897435897,403.0,71,16.377171215880892,25.062034739454095,58.56079404466501,,,,,,,,,,,,,,,WEST GEORGIA
673,HART COUNTY,288.0,31.944444444444443,68.05555555555556,288.0,506.91319444444446,60.38998780173565,30.90277777777778,30.208333333333332,30.208333333333332,8.680555555555555,69.09722222222223,38.888888888888886,278.0,50,34.53237410071942,30.93525179856115,34.53237410071942,,,,,,,,,,,,,,,PIONEER
674,HEARD COUNTY,135.0,30.37037037037037,69.62962962962963,135.0,515.0222222222222,53.12692021697937,25.185185185185187,34.074074074074076,34.074074074074076,6.666666666666667,74.81481481481481,40.74074074074074,131.0,41,43.51145038167939,28.244274809160306,28.244274809160306,,,,,,,,,,,,,,,WEST GEORGIA
675,HENRY COUNTY,3304.0,35.62348668280872,64.37651331719128,3304.0,495.52633171912834,54.08520797043399,36.98547215496368,32.92978208232446,26.210653753026634,3.87409200968523,63.01452784503632,30.084745762711865,3069.0,48,36.298468556533074,31.182795698924732,32.5187357445422,,,,,,,,,,,,,,,GRIFFIN
676,HOUSTON COUNTY,2345.0,24.989339019189764,75.01066098081023,2345.0,519.6464818763326,58.18799682951984,22.81449893390192,30.831556503198293,35.18123667377399,11.1727078891258,77.18550106609808,46.353944562899784,2199.0,54,31.059572532969533,30.104592996816734,38.83583447021373,,,,,,,,,,,,,,,MIDDLE GEORGIA
677,IRWIN COUNTY,112.0,35.714285714285715,64.28571428571429,112.0,504.17857142857144,59.26915462390783,35.714285714285715,25,32.142857142857146,7.142857142857143,64.28571428571429,39.285714285714285,109.0,39,44.03669724770642,27.522935779816514,28.440366972477065,,,,,,,,,,,,,,,COASTAL PLAINS
678,JACKSON COUNTY,799.0,26.408010012515646,73.59198998748435,799.0,512.0563204005007,54.061582651402354,26.032540675844807,32.29036295369212,35.04380475594493,6.633291614518147,73.9674593241552,41.677096370463076,742.0,46,38.14016172506739,30.59299191374663,31.266846361185983,,,,,,,,,,,,,,,NORTHEAST GEORGIA
679,JASPER COUNTY,222.0,36.93693693693694,63.06306306306306,222.0,499,60.571860019685246,35.585585585585584,32.432432432432435,26.126126126126128,5.8558558558558556,64.41441441441441,31.98198198198198,216.0,43,37.03703703703704,36.574074074074076,26.38888888888889,,,,,,,,,,,,,,,MIDDLE GEORGIA
680,JEFF DAVIS COUNTY,203.0,29.064039408866996,70.93596059113301,203.0,502.8374384236453,54.027020901260606,29.55665024630542,35.960591133004925,30.049261083743843,4.433497536945813,70.44334975369458,34.48275862068966,195.0,55,28.71794871794872,34.35897435897436,36.92307692307692,,,,,,,,,,,,,,,FIRST DISTRICT
681,JEFFERSON COUNTY,135.0,57.03703703703704,42.96296296296296,135.0,476.3777777777778,57.9625286402186,52.592592592592595,28.14814814814815,14.074074074074074,5.185185185185185,47.407407407407405,19.25925925925926,135.0,46,33.333333333333336,34.074074074074076,32.592592592592595,,,,,,,,,,,,,,,CENTRAL SAVANNAH RIV
682,JENKINS COUNTY,94.0,34.04255319148936,65.95744680851064,94.0,496.29787234042556,52.30449101530978,34.04255319148936,29.78723404255319,34.04255319148936,2.127659574468085,65.95744680851064,36.170212765957444,91.0,34,50.54945054945055,30.76923076923077,18.681318681318682,,,,,,,,,,,,,,,CENTRAL SAVANNAH RIV
683,JOHNSON COUNTY,80.0,32.5,67.5,80.0,500.4875,42.702975839742365,32.5,31.25,36.25,0,67.5,36.25,75.0,60,16,42.666666666666664,41.333333333333336,,,,,,,,,,,,,,,OCONEE
684,JONES COUNTY,361.0,29.36288088642659,70.6371191135734,361.0,515.0775623268698,54.13280552531193,25.484764542936286,32.40997229916898,32.686980609418285,9.418282548476455,74.51523545706371,42.10526315789474,352.0,55.5,29.545454545454547,29.545454545454547,40.90909090909091,,,,,,,,,,,,,,,MIDDLE GEORGIA
